,Слово,Частота
6289,оподаткуванню,1
6290,застереження,1
6291,недоступні,1
6292,половина,1
6293,зареєстрованих,1
6294,містила,1
6295,чверті,1
6296,звітах,1
6297,допомогло,1
6298,ріллю,1
6299,непростий,1
6300,меншим,1
6301,претендентами,1
6302,трешовості,1
6303,гідні,1
6304,відкрила,1
6305,мораторій,1
6306,ріллі,1
6307,2001,1
6308,обріс,1
6309,очікувальну,1
6310,віддають,1
6311,ділянкам,1
6312,розвивався,1
6313,довоєнну,1
6314,гектара,1
6315,травня,1
6316,підвищилася,1
6317,національним,1
6318,стабілізувалася,1
6319,значеннях,1
6320,нижчих,1
6321,довоєнні,1
6322,пояснень,1
6323,повітряній,1
6324,прямому,1
6325,подивимося,1
6326,скандальні,1
6327,постаті,1
6328,звинувачує,1
6329,створенні,1
6330,патерналістської,1
6331,відкидати,1
6332,2006,1
6333,привів,1
6334,зареєстровані,1
6335,точними,1
6336,спостерігачі,1
6337,декларували,1
6338,неординарної,1
6339,глибоко,1
6340,проросійській,1
6341,справжня,1
6342,битва,1
6343,розгорілася,1
6344,колишньою,1
6345,довести,1
6346,досягати,1
6347,гідна,1
6348,соцпартію,1
6349,суперечливої,1
6350,харизматичної,1
6351,ігоря,1
6352,виборчих,1
6353,проєвропейських,1
6354,гарантією,1
6355,неповернення,1
6356,підкреслив,1
6357,представника,1
6358,тема,1
6359,інтригою,1
6360,подгориця,1
6361,оприлюдненні,1
6362,діючих,1
6363,бюлетенів,1
6364,почнемо,1
6365,різноманітні,1
6366,патріотично,1
6367,чорногорські,1
6368,громадянські,1
6369,проєвропейський,1
6370,точитиметься,1
6371,джукановичем,1
6372,демократії,1
6373,андрією,1
6374,мандичем,1
6375,змаганням,1
6376,битвою,1
6377,перемогою,1
6378,завтрашнього,1
6379,десятиріччями,1
6380,жила,1
6381,інформаційним,1
6382,днями,1
6383,пояснювальне,1
6384,російську,1
6385,молдовської,1
6386,покладаються,1
6387,переобиратимуть,1
6388,визначить,1
6389,маленькому,1
6390,сусідка,1
6391,депресивного,1
6392,заплановані,1
6393,аграрного,1
6394,молоді,1
6395,віра,1
6396,вкладають,1
6397,гагаузію,1
6398,безальтернативними,1
6399,іноземними,1
6400,спонсорами,1
6401,відірватися,1
6402,припинили,1
6403,ватерлоо,1
6404,кастингом,1
6405,висіла,1
6406,волосині,1
6407,цікавим,1
6408,зрозумієте,1
6409,прочитавши,1
6410,неймовірну,1
6411,клином,1
6412,зійшлася,1
6413,бідного,1
6414,додонівців,1
6415,відбувалися,1
6416,535,1
6417,проросійському,1
6418,маркетингові,1
6419,продовжуючи,1
6420,основний,1
6421,157,1
6422,скоротили,1
6423,операційні,1
6424,процеси,1
6425,тимчасово,1
6426,залишивши,1
6427,патріотичних,1
6428,безперечно,1
6429,поглиблення,1
6430,установи,1
6431,перегонах,1
6432,подгориці,1
6433,язань,1
6434,просербського,1
6435,демократичного,1
6436,православної,1
6437,церкви,1
6438,чекають,1
6439,верховенства,1
6440,корупцією,1
6441,паралізовані,1
6442,списками,1
6443,шляху,1
6444,наближається,1
6445,сербами,1
6446,чорногорцями,1
6447,провокується,1
6448,набирає,1
6449,відкритим,1
6450,протистоянням,1
6451,наративи,1
6452,540,1
6453,величезними,1
6454,глибоких,1
6455,бажаючих,1
6456,відмовила,1
6457,крило,1
6458,думає,1
6459,нейтральну,1
6460,відтягнути,1
6461,xa0питання,1
6462,горан,1
6463,данилович,1
6464,міжпарламентських,1
6465,чорногорської,1
6466,звинувачуючи,1
6467,андрії,1
6468,небо,1
6469,мандичу,1
6470,виявивши,1
6471,оформленні,1
6472,документів,1
6473,невеликий,1
6474,скандальчик,1
6475,закінчився,1
6476,оперативного,1
6477,виправлення,1
6478,щастя,1
6479,зареєструвала,1
6480,президентське,1
6481,президентську,1
6482,критичних,1
6483,шестеро,1
6484,непростій,1
6485,виборчком,1
6486,зіштовхнулася,1
6487,підтвердити,1
6488,кандидатури,1
6489,зберегли,1
6490,структуру,1
6491,дисципліну,1
6492,мобілізуватися,1
6493,ситуаціях,1
6494,вчорашній,1
6495,стояло,1
6496,програти,1
6497,сильному,1
6498,знайдеться,1
6499,висунути,1
6500,окремої,1
6501,потужного,1
6502,кинутися,1
6503,бій,1
6504,вибороти,1
6505,просербських,1
6506,патріотичного,1
6507,міжнаціональне,1
6508,просербськими,1
6509,євроінтеграційному,1
6510,застою,1
6511,довів,1
6512,батьків,1
6513,тзр,1
6514,довідку,1
6515,геополітичного,1
6516,чергові,1
6517,дивлячись,1
6518,антиконституційне,1
6519,депутатами,1
6520,чорногорсько,1
6521,потужна,1
6522,постать,1
6523,чинний,1
6524,цілісності,1
6525,розподіл,1
6526,національною,1
6527,ознакою,1
6528,дадуть,1
6529,іде,1
6530,євроінтеграційний,1
6531,сторона,1
6532,сегментом,1
6533,дешевим,1
6534,дебатів,1
6535,несподівано,1
6536,перерахували,1
6537,апаратно,1
6538,накал,1
6539,пані,1
6540,записом,1
6541,охоче,1
6542,співаків,1
6543,поменше,1
6544,емоційних,1
6545,встав,1
6546,григорія,1
6547,пригрозив,1
6548,засунути,1
6549,мікрофон,1
6550,обіцянку,1
6551,здійснив,1
6552,кримінальної,1
6553,справи,1
6554,побиття,1
6555,сумнівного,1
6556,вулканештах,1
6557,узуна,1
6558,обганяє,1
6559,узуну,1
6560,зруйнувати,1
6561,посади,1
6562,дізналися,1
6563,кіркоров,1
6564,виборці,1
6565,фраза,1
6566,узуном,1
6567,прихильників,1
6568,останніми,1
6569,соратників,1
6570,спробах,1
6571,взаємною,1
6572,засвідчив,1
6573,висунув,1
6574,кандидаткою,1
6575,євгенію,1
6576,сенсацією,1
6577,безробітною,1
6578,домогосподаркою,1
6579,підрахунок,1
6580,оголошений,1
6581,центрвиборчкомом,1
6582,уранці,1
6583,молодому,1
6584,товаришам,1
6585,проголосувати,1
6586,рангом,1
6587,обранця,1
6588,соцпартії,1
6589,читачам,1
6590,додон,1
6591,минулий,1
6592,слухняно,1
6593,висунула,1
6594,григорій,1
6595,соціаліст,1
6596,нетривалий,1
6597,музик,1
6598,віктором,1
6599,малоосвічених,1
6600,безглузді,1
6601,доведену,1
6602,безмежну,1
6603,лояльність,1
6604,улітку,1
6605,віддалення,1
6606,агітував,1
6607,крани,1
6608,євразійському,1
6609,петровим,1
6610,невдачі,1
6611,сподобалося,1
6612,виступав,1
6613,музиканти,1
6614,заплатили,1
6615,виконували,1
6616,співали,1
6617,пісні,1
6618,сусідньої,1
6619,пригощала,1
6620,стверджують,1
6621,ятався,1
6622,дебатах,1
6623,виступили,1
6624,вагомою,1
6625,безкоштовних,1
6626,концертах,1
6627,кандидатку,1
6628,вистачить,1
6629,голого,1
6630,досвідом,1
6631,бізнесом,1
6632,очільниці,1
6633,ірини,1
6634,невдалої,1
6635,пожартувати,1
6636,гагаузів,1
6637,звертався,1
6638,збільшувати,1
6639,цивільний,1
