,Слово,Частота
7071,вплине,1
7072,брехні,1
7073,тісній,1
7074,опу,1
7075,євроатлантичної,1
7076,здійснювалися,1
7077,секторів,1
7078,щоденними,1
7079,страхового,1
7080,влучання,1
7081,сектором,1
7082,приватним,1
7083,співпрацювала,1
7084,правової,1
7085,ясненням,1
7086,невпинно,1
7087,виробляв,1
7088,угодою,1
7089,надав,1
7090,постраждала,1
7091,розгорнуті,1
7092,парламентську,1
7093,портову,1
7094,зерносховища,1
7095,знищувати,1
7096,розблокувала,1
7097,чернігова,1
7098,харчів,1
7099,хотіла,1
7100,близькість,1
7101,вигорів,1
7102,відомі,1
7103,платежі,1
7104,поверх,1
7105,порох,1
7106,відповідні,1
7107,провели,1
7108,дозволений,1
7109,горить,1
7110,заблокованою,1
7111,бавовна,1
7112,вказівки,1
7113,повільний,1
7114,блузок,1
7115,надсилаються,1
7116,значне,1
7117,єдиного,1
7118,бурхливі,1
7119,урочистій,1
7120,внесли,1
7121,забуду,1
7122,сильнішої,1
7123,амбітний,1
7124,маєте,1
7125,просуватися,1
7126,позитивним,1
7127,сьогоднішня,1
7128,придивляються,1
7129,мобілізувати,1
7130,безперешкодний,1
7131,globsec,1
7132,набором,1
7133,торгуючи,1
7134,господарства,1
7135,фермерські,1
7136,полегшують,1
7137,шляхам,1
7138,синхронізовані,1
7139,прихистили,1
7140,відданості,1
7141,прогресу,1
7142,величезного,1
7143,свідченням,1
7144,оплески,1
7145,мужність,1
7146,надихнула,1
7147,сенс,1
7148,найцікавіших,1
7149,розшифровку,1
7150,драпаком,1
7151,михайлом,1
7152,призма,1
7153,українська,1
7154,зовнішньої,1
7155,ініціатив,1
7156,сусідства,1
7157,експертом,1
7158,поспілкувалася,1
7159,болгар,1
7160,ставлення,1
7161,тотально,1
7162,заблокували,1
7163,таємно,1
7164,розповідав,1
7165,передати,1
7166,перманентну,1
7167,слава,1
7168,серці,1
7169,брюсселі,1
7170,берламон,1
7171,будівлею,1
7172,замайорить,1
7173,яскравим,1
7174,зустрічаємося,1
7175,наблизитися,1
7176,неймовірно,1
7177,світле,1
7178,вікно,1
7179,збирається,1
7180,родини,1
7181,офіційних,1
7182,сьогоднішній,1
7183,мрій,1
7184,втілення,1
7185,їхню,1
7186,вшанувати,1
7187,втратив,1
7188,лубкович,1
7189,секретар,1
7190,державний,1
7191,єнін,1
7192,євген,1
7193,монастирський,1
7194,забрала,1
7195,трагічно,1
7196,нами,1
7197,ушанування,1
7198,дозвольте,1
7199,писати,1
7200,пишеться,1
7201,захищаєте,1
7202,сьогодення,1
7203,важким,1
7204,подальшу,1
7205,вимогливим,1
7206,колегами,1
7207,шкоду,1
7208,величезну,1
7209,розповімо,1
7210,високотехнологічних,1
7211,перекривають,1
7212,сиру,1
7213,запроваджене,1
7214,основах,1
7215,ють,1
7216,запроваджені,1
7217,посилювати,1
7218,невідкладно,1
7219,сягне,1
7220,знаємо,1
7221,світлого,1
7222,реальності,1
7223,темної,1
7224,сьогоднішньої,1
7225,вирішити,1
7226,батьківщину,1
7227,хоробро,1
7228,народ,1
7229,ваші,1
7230,обстрілюють,1
7231,озвучені,1
7232,виявляться,1
7233,неочікуваними,1
7234,запрацювали,1
7235,налагодили,1
7236,західного,1
7237,появою,1
7238,порівнянні,1
7239,досягала,1
7240,середину,1
7241,болгарією,1
7242,вистояти,1
7243,унікального,1
7244,чогось,1
7245,ремонту,1
7246,комплекс,1
7247,сау,1
7248,виготовляти,1
7249,міцний,1
7250,унікальної,1
7251,розпущено,1
7252,дійшли,1
7253,призначені,1
7254,керували,1
7255,міністерствами,1
7256,цікаво,1
7257,непримиримих,1
7258,голосуванню,1
7259,пряме,1
7260,чехія,1
7261,консорціуми,1
7262,покритикувати,1
7263,актуальних,1
7264,незалежною,1
7265,допомогла,1
7266,хіх,1
7267,побудований,1
7268,міф,1
7269,болгарського,1
7270,певна,1
7271,культурні,1
7272,історичні,1
7273,просте,1
7274,логістика,1
7275,чехії,1
7276,ремонтується,1
7277,пошкодженої,1
7278,ремонті,1
7279,софію,1
7280,просив,1
7281,спиралися,1
7282,схвалював,1
7283,передання,1
7284,софія,1
7285,виконав,1
7286,планувала,1
7287,повітряні,1
7288,болгарські,1
7289,військового,1
7290,нагодою,1
7291,таємна,1
7292,нінова,1
7293,лідерка,1
7294,тодішня,1
7295,безкоштовну,1
7296,болгарському,1
7297,шалений,1
7298,зустріла,1
7299,очікувалося,1
7300,зробить,1
7301,володимиру,1
7302,кулебі,1
7303,дмитру,1
7304,пообіцяв,1
7305,стійкі,1
7306,гострий,1
7307,відчувався,1
7308,західна,1
7309,подумали,1
7310,побажання,1
7311,висловила,1
7312,приїздив,1
7313,таємною,1
7314,називати,1
7315,welt,1
7316,die,1
7317,таємну,1
7318,корнелія,1
7319,неприйнятно,1
7320,скористатися,1
7321,затягне,1
7322,полягав,1
7323,парадокс,1
7324,лицемірством,1
7325,вказували,1
7326,показувала,1
7327,оперуючи,1
7328,згадували,1
7329,колізію,1
7330,відомство,1
7331,міністром,1
7332,єрки,1
7333,тодішньому,1
7334,протестувала,1
7335,ніновій,1
7336,корнелії,1
7337,соціалістці,1
7338,будо,1
7339,боєприпаси,1
7340,знав,1
7341,продавала,1
7342,прийняте,1
7343,імітація,1
7344,затягування,1
7345,використовував,1
7346,провалив,1
7347,відстоюєте,1
7348,місцем,1
7349,центром,1
7350,релігійні,1
7351,ґвалтівника,1
7352,заміж,1
7353,видали,1
7354,дівчини,1
7355,молодої,1
7356,розповіді,1
7357,спалахнув,1
7358,релігійними,1
7359,жінками,1
7360,хустки,1
7361,неносінням,1
7362,носінням,1
7363,забувши,1
7364,триматися,1
7365,змушує,1
7366,противників,1
7367,рішуче,1
7368,налаштована,1
7369,ердоганом,1
7370,асоціюються,1
7371,заслуга,1
7372,зібрана,1
7373,централізована,1
7374,сфер,1
7375,склалася,1
7376,вимагали,1
7377,норми,1
7378,суспільне,1
7379,градус,1
7380,вимикають,1
7381,повсюди,1
7382,енергоресурси,1
7383,вводять,1
7384,погано,1
7385,замерзає,1
7386,міфів,1
7387,численних,1
7388,гостріша,1
7389,якась,1
7390,стається,1
7391,поодинокий,1
7392,рук,1
7393,базарах,1
7394,барахолках,1
7395,прочитати,1
7396,можете,1
7397,читаєте,1
7398,чимала,1
7399,зникли,1
7400,препаратів,1
7401,викликано,1
7402,доходів,1
7403,низьким,1
7404,пакетів,1
7405,тією,1
7406,непокоїть,1
7407,сприятливого,1
7408,принципово,1
7409,вигляді,1
7410,касаційний,1
7411,скасують,1
7412,ідіоти,1
7413,31,1
7414,реагуючи,1
7415,визнано,1
7416,центрвиборчкому,1
7417,службовців,1
7418,образі,1
7419,засудження,1
7420,починалася,1
7421,посада,1
7422,народі,1
7423,популярний,1
7424,анкарі,1
7425,критику,1
7426,екрема,1
7427,мера,1
